Angle,Intensity
44.396,10
44.4043,9
44.4127,11
44.421,8
44.4294,11
44.4377,10
44.4461,13
44.4545,7
44.4628,15
44.4712,13
44.4795,13
44.4879,13
44.4962,10
44.5046,15
44.5129,11
44.5213,11
44.5297,10
44.538,16
44.5464,8
44.5547,8
44.5631,17
44.5714,9
44.5798,7
44.5881,9
44.5965,11
44.6049,13
44.6132,13
44.6216,16
44.6299,10
44.6383,11
44.6466,8
44.655,14
44.6633,13
44.6717,4
44.6801,20
44.6884,9
44.6968,17
44.7051,3
44.7135,15
44.7218,10
44.7302,7
44.7386,8
44.7469,7
44.7553,11
44.7636,15
44.772,8
44.7803,16
44.7887,15
44.797,13
44.8054,14
44.8138,9
44.8221,7
44.8305,15
44.8388,7
44.8472,16
44.8555,16
44.8639,14
44.8722,17
44.8806,5
44.889,14
44.8973,13
44.9057,11
44.914,4
44.9224,14
44.9307,13
44.9391,11
44.9474,7
44.9558,13
44.9642,13
44.9725,8
44.9809,14
44.9892,9
44.9976,10
45.0059,11
45.0143,10
45.0226,11
45.031,11
45.0394,7
45.0477,9
45.0561,8
45.0644,8
45.0728,17
45.0811,13
45.0895,11
45.0978,11
45.1062,7
45.1146,13
45.1229,8
45.1313,10
45.1396,14
45.148,10
45.1563,17
45.1647,11
45.173,16
45.1814,14
45.1898,8
45.1981,11
45.2065,8
45.2148,14
45.2232,9
45.2315,17
45.2399,17
45.2482,15
45.2566,7
45.265,21
45.2733,11
45.2817,7
45.29,4
45.2984,16
45.3067,9
45.3151,18
45.3234,11
45.3318,11
45.3402,7
45.3485,9
45.3569,13
45.3652,13
45.3736,9
45.3819,5
45.3903,13
45.3986,13
45.407,8
45.4154,15
45.4237,18
45.4321,8
45.4404,9
45.4488,9
45.4571,9
45.4655,13
45.4738,13
45.4822,13
45.4906,14
45.4989,10
45.5073,20
45.5156,13
45.524,8
45.5323,10
45.5407,9
45.549,14
45.5574,11
45.5658,11
45.5741,10
45.5825,10
45.5908,4
45.5992,4
45.6075,18
45.6159,7
45.6242,18
45.6326,8
45.641,11
45.6493,15
45.6577,10
45.666,15
45.6744,11
45.6827,9
45.6911,9
45.6994,10
45.7078,3
45.7162,10
45.7245,9
45.7329,8
45.7412,7
45.7496,9
45.7579,10
45.7663,5
45.7746,13
45.783,11
45.7914,11
45.7997,16
45.8081,11
45.8164,11
45.8248,16
45.8331,15
45.8415,10
45.8498,7
45.8582,16
45.8666,13
45.8749,15
45.8833,14
45.8916,8
45.9,16
45.9083,8
45.9167,11
45.9251,7
45.9334,10
45.9418,8
45.9501,10
45.9585,11
45.9668,11
45.9752,15
45.9835,10
45.9919,14
46.0003,14
46.0086,15
46.017,7
46.0253,14
46.0337,10
46.042,7
46.0504,11
46.0587,8
46.0671,21
46.0755,11
46.0838,13
46.0922,14
46.1005,14
46.1089,8
46.1172,8
46.1256,16
46.1339,13
46.1423,7
46.1507,5
46.159,17
46.1674,18
46.1757,7
46.1841,8
46.1924,13
46.2008,9
46.2091,7
46.2175,11
46.2259,11
46.2342,11
46.2426,13
46.2509,13
46.2593,7
46.2676,3
46.276,15
46.2843,15
46.2927,10
46.3011,11
46.3094,16
46.3178,9
46.3261,16
46.3345,11
46.3428,11
46.3512,14
46.3595,9
46.3679,18
46.3763,11
46.3846,10
46.393,18
46.4013,11
46.4097,10
46.418,9
46.4264,11
46.4347,10
46.4431,13
46.4515,8
46.4598,10
46.4682,14
46.4765,8
46.4849,7
46.4932,5
46.5016,20
46.5099,10
46.5183,14
46.5267,15
46.535,11
46.5434,13
46.5517,8
46.5601,15
46.5684,9
46.5768,9
46.5851,10
46.5935,8
46.6019,14
46.6102,15
46.6186,10
46.6269,13
46.6353,7
46.6436,8
46.652,9
46.6603,14
46.6687,11
46.6771,11
46.6854,9
46.6938,13
46.7021,14
46.7105,17
46.7188,10
46.7272,7
46.7355,10
46.7439,15
46.7523,10
46.7606,10
46.769,10
46.7773,18
46.7857,17
46.794,13
46.8024,14
46.8107,17
46.8191,13
46.8275,10
46.8358,10
46.8442,7
46.8525,8
46.8609,15
46.8692,15
46.8776,14
46.8859,9
46.8943,9
46.9027,7
46.911,8
46.9194,20
46.9277,11
46.9361,14
46.9444,10
46.9528,17
46.9611,13
46.9695,14
46.9779,14
46.9862,8
46.9946,13
47.0029,11
47.0113,15
47.0196,13
47.028,7
47.0363,10
47.0447,9
47.0531,11
47.0614,16
47.0698,10
47.0781,7
47.0865,8
47.0948,8
47.1032,10
47.1116,13
47.1199,11
47.1283,9
47.1366,13
47.145,15
47.1533,9
47.1617,7
47.17,7
47.1784,7
47.1868,10
47.1951,16
47.2035,9
47.2118,9
47.2202,10
47.2285,16
47.2369,16
47.2452,14
47.2536,8
47.262,13
47.2703,8
47.2787,11
47.287,7
47.2954,10
47.3037,22
47.3121,9
47.3204,10
47.3288,5
47.3372,18
47.3455,10
47.3539,14
47.3622,5
47.3706,14
47.3789,16
47.3873,7
47.3956,8
47.404,15
47.4124,7
47.4207,8
47.4291,20
47.4374,8
47.4458,7
47.4541,10
47.4625,10
47.4708,15
47.4792,11
47.4876,4
47.4959,7
47.5043,11
47.5126,10
47.521,11
47.5293,9
47.5377,9
47.546,11
47.5544,11
47.5628,5
47.5711,10
47.5795,5
47.5878,7
47.5962,8
47.6045,11
47.6129,9
47.6212,14
47.6296,11
47.638,13
47.6463,9
47.6547,8
47.663,13
47.6714,4
47.6797,4
47.6881,7
47.6964,7
47.7048,14
47.7132,15
47.7215,10
47.7299,11
47.7382,5
47.7466,13
47.7549,11
47.7633,11
47.7716,10
47.78,8
47.7884,13
47.7967,14
47.8051,13
47.8134,13
47.8218,14
47.8301,9
47.8385,9
47.8468,7
47.8552,9
47.8636,9
47.8719,11
47.8803,11
47.8886,5
47.897,7
47.9053,7
47.9137,14
47.922,8
47.9304,9
47.9388,3
47.9471,8
47.9555,16
47.9638,16
47.9722,10
47.9805,10
47.9889,9
47.9972,10
48.0056,5
48.014,8
48.0223,8
48.0307,8
48.039,8
48.0474,7
48.0557,16
48.0641,8
48.0724,8
48.0808,8
48.0892,11
48.0975,2
48.1059,11
48.1142,14
48.1226,7
48.1309,11
48.1393,8
48.1476,14
48.156,16
48.1644,9
48.1727,15
48.1811,16
48.1894,9
48.1978,14
48.2061,10
48.2145,10
48.2228,5
48.2312,14
48.2396,11
48.2479,13
48.2563,11
48.2646,18
48.273,11
48.2813,14
48.2897,9
48.2981,13
48.3064,5
48.3148,15
48.3231,10
48.3315,9
48.3398,14
48.3482,14
48.3565,14
48.3649,17
48.3733,13
48.3816,13
48.39,10
48.3983,10
48.4067,13
48.415,8
48.4234,10
48.4317,7
48.4401,13
48.4485,14
48.4568,10
48.4652,17
48.4735,17
48.4819,7
48.4902,11
48.4986,10
48.5069,3
48.5153,14
48.5237,9
48.532,10
48.5404,5
48.5487,11
48.5571,10
48.5654,5
48.5738,9
48.5821,5
48.5905,14
48.5989,10
48.6072,10
48.6156,10
48.6239,8
48.6323,8
48.6406,10
48.649,8
48.6573,13
48.6657,10
48.6741,9
48.6824,10
48.6908,9
48.6991,15
48.7075,20
48.7158,13
48.7242,7
48.7325,14
48.7409,4
48.7493,15
48.7576,14
48.766,13
48.7743,9
48.7827,9
48.791,16
48.7994,8
48.8077,4
48.8161,15
48.8245,9
48.8328,11
48.8412,17
48.8495,13
48.8579,9
48.8662,15
48.8746,10
48.8829,9
48.8913,11
48.8997,8
48.908,4
48.9164,15
48.9247,11
48.9331,14
48.9414,5
48.9498,17
48.9581,9
48.9665,14
48.9749,7
48.9832,8
48.9916,14
48.9999,11
49.0083,11
49.0166,4
49.025,13
49.0333,7
49.0417,18
49.0501,7
49.0584,9
49.0668,8
49.0751,13
49.0835,11
49.0918,14
49.1002,8
49.1085,15
49.1169,5
49.1253,10
49.1336,15
49.142,7
49.1503,9
49.1587,9
49.167,4
49.1754,10
49.1837,10
49.1921,10
49.2005,4
49.2088,10
49.2172,7
49.2255,9
49.2339,14
49.2422,14
49.2506,14
49.2589,8
49.2673,8
49.2757,8
49.284,15
49.2924,15
49.3007,8
49.3091,5
49.3174,4
49.3258,11
49.3341,8
49.3425,17
49.3509,9
49.3592,7
49.3676,11
49.3759,5
49.3843,16
49.3926,13
49.401,17
49.4094,10
49.4177,7
49.4261,11
49.4344,3
49.4428,10
49.4511,7
49.4595,14
49.4678,15
49.4762,17
49.4846,8
49.4929,17
49.5013,8
49.5096,4
49.518,7
49.5263,5
49.5347,9
49.543,8
49.5514,10
49.5598,10
49.5681,4
49.5765,5
49.5848,10
49.5932,17
49.6015,10
49.6099,10
49.6182,10
49.6266,9
49.635,5
49.6433,9
49.6517,4
49.66,9
49.6684,11
49.6767,16
49.6851,4
49.6934,8
49.7018,5
49.7102,7
49.7185,15
49.7269,8
49.7352,16
49.7436,13
49.7519,9
49.7603,9
49.7686,13
49.777,11
49.7854,11
49.7937,7
49.8021,11
49.8104,7
49.8188,17
49.8271,9
49.8355,4
49.8438,17
49.8522,13
49.8606,10
49.8689,8
49.8773,4
49.8856,13
49.894,11
49.9023,11
49.9107,20
49.919,10
49.9274,7
49.9358,4
49.9441,11
49.9525,8
49.9608,14
49.9692,13
49.9775,14
49.9859,10
49.9942,14
50.0026,8
50.011,9
50.0193,9
50.0277,17
50.036,8
50.0444,10
50.0527,7
50.0611,11
50.0694,10
50.0778,14
50.0862,14
50.0945,13
50.1029,17
50.1112,13
50.1196,8
50.1279,11
50.1363,15
50.1446,11
50.153,11
50.1614,8
50.1697,8
50.1781,4
50.1864,14
50.1948,11
50.2031,9
50.2115,11
50.2198,7
50.2282,14
50.2366,14
50.2449,14
50.2533,11
50.2616,17
50.27,13
50.2783,7
50.2867,5
50.295,10
50.3034,21
50.3118,14
50.3201,16
50.3285,11
50.3368,5
50.3452,9
50.3535,8
50.3619,17
50.3702,8
50.3786,14
50.387,9
50.3953,7
50.4037,11
50.412,10
50.4204,10
50.4287,10
50.4371,5
50.4454,8
50.4538,11
50.4622,16
50.4705,9
50.4789,7
50.4872,14
50.4956,13
50.5039,10
50.5123,20
50.5206,14
50.529,2
50.5374,7
50.5457,11
50.5541,13
50.5624,11
50.5708,9
50.5791,8
50.5875,8
50.5959,10
50.6042,9
50.6126,10
50.6209,9
50.6293,13
50.6376,11
50.646,14
50.6543,9
50.6627,9
50.6711,10
50.6794,10
50.6878,15
50.6961,15
50.7045,8
50.7128,10
50.7212,11
50.7295,8
50.7379,16
50.7463,7
50.7546,10
50.763,17
50.7713,13
50.7797,7
50.788,8
50.7964,13
50.8047,11
50.8131,13
50.8215,17
50.8298,8
50.8382,13
50.8465,8
50.8549,16
50.8632,17
50.8716,15
50.8799,7
50.8883,8
50.8967,13
50.905,16
50.9134,2
50.9217,9
50.9301,14
50.9384,18
50.9468,10
50.9551,8
50.9635,11
50.9719,16
50.9802,5
50.9886,10
50.9969,9
51.0053,14
51.0136,8
51.022,11
51.0303,14
51.0387,5
51.0471,10
51.0554,8
51.0638,11
51.0721,9
51.0805,16
51.0888,7
51.0972,8
51.1055,7
51.1139,8
51.1223,7
51.1306,10
51.139,11
51.1473,10
51.1557,4
51.164,4
51.1724,10
51.1807,14
51.1891,5
51.1975,13
51.2058,13
51.2142,8
51.2225,5
51.2309,10
51.2392,10
51.2476,10
51.2559,5
51.2643,9
51.2727,13
51.281,5
51.2894,17
51.2977,15
51.3061,11
51.3144,11
51.3228,8
51.3311,13
51.3395,9
51.3479,20
51.3562,21
51.3646,11
51.3729,14
51.3813,10
51.3896,14
51.398,16
51.4063,8
51.4147,11
51.4231,7
51.4314,15
51.4398,10
51.4481,10
51.4565,5
51.4648,15
51.4732,7
51.4815,8
51.4899,9
51.4983,7
51.5066,11
51.515,9
51.5233,18
51.5317,16
51.54,15
51.5484,15
51.5567,15
51.5651,10
51.5735,14
51.5818,11
51.5902,10
51.5985,9
51.6069,10
51.6152,14
51.6236,7
51.6319,8
51.6403,5
51.6487,7
51.657,11
51.6654,10
51.6737,10
51.6821,10
51.6904,14
51.6988,10
51.7071,13
51.7155,17
51.7239,14
51.7322,13
51.7406,5
51.7489,8
51.7573,10
51.7656,14
51.774,18
51.7824,7
51.7907,5
51.7991,10
51.8074,11
51.8158,8
51.8241,14
51.8325,10
51.8408,15
51.8492,8
51.8576,10
51.8659,10
51.8743,15
51.8826,13
51.891,17
51.8993,4
51.9077,5
51.916,13
51.9244,10
51.9328,13
51.9411,13
51.9495,9
51.9578,13
51.9662,10
51.9745,4
51.9829,10
51.9912,10
51.9996,18
52.008,9
52.0163,11
52.0247,8
52.033,4
52.0414,9
52.0497,11
52.0581,9
52.0664,10
52.0748,8
52.0832,17
52.0915,13
52.0999,14
52.1082,8
52.1166,8
52.1249,10
52.1333,13
52.1416,9
52.15,14
52.1584,5
52.1667,9
52.1751,11
52.1834,11
52.1918,10
52.2001,5
52.2085,7
52.2168,10
52.2252,10
52.2336,11
52.2419,9
52.2503,10
52.2586,16
52.267,13
52.2753,14
52.2837,17
52.292,17
52.3004,14
52.3088,11
52.3171,11
52.3255,11
52.3338,9
52.3422,13
52.3505,8
52.3589,10
52.3672,14
52.3756,13
52.384,16
52.3923,13
52.4007,7
52.409,9
52.4174,5
52.4257,8
52.4341,11
52.4424,8
52.4508,13
52.4592,11
52.4675,16
52.4759,7
52.4842,15
52.4926,10
52.5009,14
52.5093,9
52.5176,8
52.526,13
52.5344,13
52.5427,15
52.5511,17
52.5594,7
52.5678,15
52.5761,7
52.5845,10
52.5928,11
52.6012,9
52.6096,15
52.6179,20
52.6263,14
52.6346,17
52.643,11
52.6513,10
52.6597,7
52.668,16
52.6764,14
52.6848,14
52.6931,15
52.7015,15
52.7098,14
52.7182,17
52.7265,8
52.7349,11
52.7432,27
52.7516,18
52.76,24
52.7683,18
52.7767,14
52.785,21
52.7934,15
52.8017,10
52.8101,28
52.8184,22
52.8268,20
52.8352,28
52.8435,30
52.8519,42
52.8602,48
52.8686,37
52.8769,53
52.8853,61
52.8936,41
52.902,48
52.9104,53
52.9187,77
52.9271,78
52.9354,82
52.9438,61
52.9521,75
52.9605,97
52.9689,87
52.9772,105
52.9856,124
52.9939,114
53.0023,125
53.0106,132
53.019,127
53.0273,131
53.0357,112
53.0441,98
53.0524,91
53.0608,104
53.0691,94
53.0775,71
53.0858,81
53.0942,67
53.1025,56
53.1109,63
53.1193,84
53.1276,59
53.136,59
53.1443,61
53.1527,60
53.161,85
53.1694,52
53.1777,53
53.1861,49
53.1945,49
53.2028,46
53.2112,33
53.2195,30
53.2279,30
53.2362,28
53.2446,13
53.2529,28
53.2613,23
53.2697,17
53.278,11
53.2864,14
53.2947,16
53.3031,23
53.3114,13
53.3198,17
53.3281,14
53.3365,15
53.3449,7
53.3532,16
53.3616,11
53.3699,5
53.3783,11
53.3866,15
53.395,9
53.4033,11
53.4117,20
53.4201,8
53.4284,9
53.4368,13
53.4451,7
53.4535,15
53.4618,15
53.4702,9
53.4785,9
53.4869,10
53.4953,4
53.5036,10
53.512,14
53.5203,9
53.5287,7
53.537,11
53.5454,9
53.5537,9
53.5621,14
53.5705,8
53.5788,16
53.5872,15
53.5955,15
53.6039,5
53.6122,16
53.6206,5
53.6289,15
53.6373,11
53.6457,10
53.654,11
53.6624,9
53.6707,13
53.6791,13
53.6874,8
53.6958,7
53.7041,11
53.7125,11
53.7209,9
53.7292,13
53.7376,10
53.7459,14
53.7543,15
53.7626,13
53.771,8
53.7793,13
53.7877,10
53.7961,11
53.8044,14
53.8128,10
53.8211,7
53.8295,8
53.8378,10
53.8462,15
53.8545,9
53.8629,10
53.8713,16
53.8796,7
53.888,13
53.8963,9
53.9047,14
53.913,5
53.9214,8
53.9297,11
53.9381,16
53.9465,9
53.9548,10
53.9632,11
53.9715,11
53.9799,11
53.9882,9
53.9966,9
54.0049,18
54.0133,11
54.0217,10
54.03,13
54.0384,16
54.0467,9
54.0551,14
54.0634,11
54.0718,4
54.0801,13
54.0885,13
54.0969,8
54.1052,17
54.1136,8
54.1219,9
54.1303,13
54.1386,9
54.147,13
54.1554,10
54.1637,14
54.1721,4
54.1804,21
54.1888,11
54.1971,16
54.2055,11
54.2138,9
54.2222,10
54.2306,7
54.2389,13
54.2473,8
54.2556,11
54.264,8
54.2723,8
54.2807,7
54.289,18
54.2974,11
54.3058,10
54.3141,8
54.3225,13
54.3308,15
54.3392,7
54.3475,13
54.3559,10
54.3642,16
54.3726,9
54.381,11
54.3893,13
54.3977,7
54.406,5
54.4144,18
54.4227,7
54.4311,22
54.4394,7
54.4478,5
54.4562,11
54.4645,15
54.4729,23
54.4812,11
54.4896,8
54.4979,9
54.5063,9
54.5146,17
54.523,10
54.5314,5
54.5397,9
54.5481,15
54.5564,9
54.5648,10
54.5731,17
54.5815,14
54.5898,20
54.5982,15
54.6066,13
54.6149,10
54.6233,13
54.6316,10
54.64,14
54.6483,11
54.6567,9
54.665,13
54.6734,9
54.6818,14
54.6901,13
54.6985,13
54.7068,9
54.7152,8
54.7235,10
54.7319,11
54.7402,15
54.7486,9
54.757,9
54.7653,7
54.7737,15
54.782,13
54.7904,16
54.7987,10
54.8071,14
54.8154,7
54.8238,4
54.8322,3
54.8405,10
54.8489,18
54.8572,14
54.8656,13
54.8739,7
54.8823,5
54.8906,8
54.899,8
54.9074,13
54.9157,10
54.9241,15
54.9324,10
54.9408,9
54.9491,14
54.9575,7
54.9658,10
54.9742,8
54.9826,8
54.9909,9
54.9993,10
55.0076,10
55.016,9
55.0243,4
55.0327,9
55.041,8
55.0494,9
55.0578,16
55.0661,7
55.0745,11
55.0828,15
55.0912,14
55.0995,11
55.1079,14
55.1162,11
55.1246,11
55.133,9
55.1413,14
55.1497,14
55.158,5
55.1664,14
55.1747,8
55.1831,9
55.1914,8
55.1998,5
55.2082,5
55.2165,13
55.2249,8
55.2332,16
55.2416,11
55.2499,5
55.2583,17
55.2666,13
55.275,9
55.2834,14
55.2917,4
55.3001,5
55.3084,14
55.3168,14
55.3251,8
55.3335,11
55.3419,16
55.3502,15
55.3586,9
55.3669,10
55.3753,7
55.3836,11
55.392,10
55.4003,5
55.4087,10
55.4171,16
55.4254,10
55.4338,16
55.4421,5
55.4505,14
55.4588,11
55.4672,16
55.4755,9
55.4839,8
55.4923,10
55.5006,15
55.509,9
55.5173,10
55.5257,13
55.534,13
55.5424,13
55.5507,2
55.5591,15
55.5675,5
55.5758,7
55.5842,11
55.5925,10
55.6009,5
55.6092,15
55.6176,9
55.6259,9
55.6343,8
55.6427,14
55.651,13
55.6594,5
55.6677,7
55.6761,10
55.6844,11
55.6928,13
55.7011,9
55.7095,9
55.7179,5
55.7262,16
55.7346,14
55.7429,8
55.7513,10
55.7596,9
55.768,20
55.7763,5
55.7847,14
55.7931,9
55.8014,8
55.8098,16
55.8181,11
55.8265,8
55.8348,17
55.8432,10
55.8515,9
55.8599,9
55.8683,7
55.8766,3
55.885,11
55.8933,7
55.9017,11
55.91,7
55.9184,15
55.9267,9
55.9351,9
55.9435,15
55.9518,8
55.9602,21
55.9685,8
55.9769,11
55.9852,5
55.9936,7
56.0019,3
56.0103,13
56.0187,5
56.027,8
56.0354,9
56.0437,4
56.0521,10
56.0604,7
56.0688,5
56.0771,4
56.0855,4
56.0939,17
56.1022,8
56.1106,15
56.1189,9
56.1273,10
56.1356,14
56.144,8
56.1523,11
56.1607,7
56.1691,10
56.1774,10
56.1858,16
56.1941,11
56.2025,15
56.2108,11
56.2192,7
56.2275,14
56.2359,5
56.2443,15
56.2526,10
56.261,9
56.2693,11
56.2777,15
56.286,15
56.2944,16
56.3027,10
56.3111,15
56.3195,9
56.3278,8
56.3362,10
56.3445,7
56.3529,15
56.3612,8
56.3696,14
56.3779,9
56.3863,8
56.3947,7
56.403,13
56.4114,11
56.4197,13
56.4281,15
56.4364,11
56.4448,8
56.4531,14
56.4615,9
56.4699,11
56.4782,5
56.4866,15
56.4949,16
56.5033,14
56.5116,13
56.52,11
56.5284,7
56.5367,3
56.5451,9
56.5534,10
56.5618,8
56.5701,14
56.5785,16
56.5868,8
56.5952,7
56.6036,7
56.6119,7
56.6203,14
56.6286,14
56.637,16
56.6453,5
56.6537,11
56.662,13
56.6704,9
56.6788,8
56.6871,8
56.6955,5
56.7038,7
56.7122,11
56.7205,8
56.7289,10
56.7372,13
56.7456,8
56.754,11
56.7623,9
56.7707,14
56.779,4
56.7874,8
56.7957,7
56.8041,8
56.8124,10
56.8208,13
56.8292,17
56.8375,9
56.8459,15
56.8542,8
56.8626,18
56.8709,4
56.8793,9
56.8876,9
56.896,7
56.9044,9
56.9127,9
56.9211,13
56.9294,7
56.9378,14
56.9461,11
56.9545,9
56.9628,8
56.9712,10
56.9796,14
56.9879,8
56.9963,9
57.0046,11
57.013,11
57.0213,10
57.0297,11
57.038,8
57.0464,11
57.0548,7
57.0631,8
57.0715,8
57.0798,5
57.0882,5
57.0965,4
57.1049,14
57.1132,10
57.1216,15
57.13,13
57.1383,13
57.1467,8
57.155,16
57.1634,10
57.1717,8
57.1801,13
57.1884,7
57.1968,5
57.2052,16
57.2135,18
57.2219,10
57.2302,8
57.2386,15
57.2469,5
57.2553,11
57.2636,4
57.272,18
57.2804,11
57.2887,8
57.2971,13
57.3054,10
57.3138,14
57.3221,13
57.3305,9
57.3388,8
57.3472,7
57.3556,10
57.3639,11
57.3723,8
57.3806,8
57.389,8
57.3973,9
57.4057,9
57.414,13
57.4224,14
57.4308,8
57.4391,7
57.4475,9
57.4558,7
57.4642,8
57.4725,14
57.4809,8
57.4892,15
57.4976,5
57.506,8
57.5143,11
57.5227,9
57.531,16
57.5394,13
57.5477,4
57.5561,17
57.5644,5
57.5728,10
57.5812,13
57.5895,8
57.5979,9
57.6062,13
57.6146,13
57.6229,13
57.6313,5
57.6397,13
57.648,8
57.6564,8
57.6647,10
57.6731,7
57.6814,7
57.6898,5
57.6981,5
57.7065,15
57.7149,9
57.7232,8
57.7316,13
57.7399,11
57.7483,14
57.7566,14
57.765,14
57.7733,20
57.7817,11
57.7901,13
57.7984,4
57.8068,9
57.8151,4
57.8235,7
57.8318,9
57.8402,11
57.8485,9
57.8569,9
57.8653,10
57.8736,10
57.882,16
57.8903,10
57.8987,8
57.907,10
57.9154,10
57.9237,10
57.9321,15
57.9405,14
57.9488,8
57.9572,17
57.9655,8
57.9739,15
57.9822,5
57.9906,8
57.9989,7
58.0073,7
58.0157,8
58.024,5
58.0324,11
58.0407,13
58.0491,9
58.0574,8
58.0658,9
58.0741,8
58.0825,14
58.0909,16
58.0992,5
58.1076,7
58.1159,7
58.1243,16
58.1326,8
58.141,10
58.1493,4
58.1577,8
58.1661,8
58.1744,7
58.1828,5
58.1911,13
58.1995,10
58.2078,10
58.2162,11
58.2245,15
58.2329,13
58.2413,11
58.2496,9
58.258,14
58.2663,5
58.2747,10
58.283,9
58.2914,8
58.2997,8
58.3081,7
58.3165,9
58.3248,9
58.3332,20
58.3415,9
58.3499,11
58.3582,10
58.3666,8
58.3749,9
58.3833,10
58.3917,10
58.4,5
58.4084,11
58.4167,5
58.4251,11
58.4334,2
58.4418,11
58.4501,10
58.4585,14
58.4669,9
58.4752,7
58.4836,7
58.4919,11
58.5003,8
58.5086,11
58.517,9
58.5253,9
58.5337,8
58.5421,13
58.5504,7
58.5588,10
58.5671,14
58.5755,10
58.5838,5
58.5922,10
58.6005,7
58.6089,4
58.6173,5
58.6256,7
58.634,11
58.6423,13
58.6507,10
58.659,8
58.6674,7
58.6757,8
58.6841,10
58.6925,7
58.7008,5
58.7092,7
58.7175,10
58.7259,9
58.7342,9
58.7426,3
58.7509,8
58.7593,8
58.7677,13
58.776,9
58.7844,16
58.7927,8
58.8011,11
58.8094,3
58.8178,7
58.8262,14
58.8345,17
58.8429,9
58.8512,3
58.8596,8
58.8679,9
58.8763,3
58.8846,11
58.893,10
58.9014,13
58.9097,9
58.9181,13
58.9264,10
58.9348,5
58.9431,14
58.9515,5
58.9598,11
58.9682,9
58.9766,18
58.9849,5
58.9933,13
59.0016,8
59.01,4
59.0183,7
59.0267,9
59.035,9
59.0434,8
59.0518,14
59.0601,8
59.0685,4
59.0768,9
59.0852,8
59.0935,11
59.1019,11
59.1102,10
59.1186,17
59.127,14
59.1353,9
59.1437,8
59.152,10
59.1604,11
59.1687,11
59.1771,7
59.1854,7
59.1938,17
59.2022,5
59.2105,13
59.2189,14
59.2272,10
59.2356,7
59.2439,16
59.2523,7
59.2606,7
59.269,13
59.2774,5
59.2857,13
59.2941,3
59.3024,8
59.3108,17
59.3191,10
59.3275,8
59.3358,9
59.3442,9
59.3526,9
59.3609,9
59.3693,15
59.3776,15
59.386,10
59.3943,9
59.4027,5
59.411,10
59.4194,8
59.4278,13
59.4361,13
59.4445,4
59.4528,7
59.4612,11
59.4695,8
59.4779,7
59.4862,9
59.4946,13
59.503,10
59.5113,11
59.5197,11
59.528,9
59.5364,5
59.5447,10
59.5531,9
59.5614,13
59.5698,8
59.5782,4
59.5865,8
59.5949,8
59.6032,13
59.6116,11
59.6199,8
59.6283,10
59.6366,13
59.645,7
59.6534,8
59.6617,8
59.6701,9
59.6784,11
59.6868,8
59.6951,7
59.7035,8
59.7118,9
59.7202,3
59.7286,9
59.7369,10
59.7453,9
59.7536,9
59.762,14
59.7703,7
59.7787,10
59.787,11
59.7954,16
59.8038,9
59.8121,13
59.8205,18
59.8288,10
59.8372,8
59.8455,8
59.8539,10
59.8622,13
59.8706,10
59.879,7
59.8873,15
59.8957,8
59.904,11
59.9124,15
59.9207,14
59.9291,16
59.9374,14
59.9458,18
59.9542,5
59.9625,10
59.9709,5
59.9792,5
59.9876,7
59.9959,11
60.0043,13
60.0127,15
60.021,14
60.0294,9
60.0377,5
60.0461,11
60.0544,14
60.0628,8
60.0711,10
60.0795,15
60.0879,10
60.0962,10
60.1046,15
60.1129,8
60.1213,8
60.1296,5
60.138,10
60.1463,15
60.1547,10
60.1631,11
60.1714,14
60.1798,10
60.1881,10
60.1965,10
60.2048,8
60.2132,9
60.2215,13
60.2299,8
60.2383,2
60.2466,15
60.255,5
60.2633,11
60.2717,8
60.28,14
60.2884,11
60.2967,11
60.3051,10
60.3135,14
60.3218,9
60.3302,10
60.3385,11
60.3469,16
60.3552,16
60.3636,10
60.3719,8
60.3803,7
60.3887,9
60.397,8
60.4054,8
60.4137,9
60.4221,8
60.4304,10
60.4388,10
60.4471,5
60.4555,16
60.4639,8
60.4722,5
60.4806,5
60.4889,8
60.4973,11
60.5056,10
60.514,8
60.5223,8
60.5307,13
60.5391,8
60.5474,11
60.5558,7
60.5641,16
60.5725,9
60.5808,8
60.5892,9
60.5975,8
60.6059,8
60.6143,9
60.6226,16
60.631,7
60.6393,9
60.6477,5
60.656,13
60.6644,9
60.6727,10
60.6811,9
60.6895,16
60.6978,7
60.7062,15
60.7145,14
60.7229,13
60.7312,10
60.7396,8
60.7479,14
60.7563,14
60.7647,15
60.773,11
60.7814,8
60.7897,7
60.7981,16
60.8064,5
60.8148,13
60.8231,8
60.8315,14
60.8399,15
60.8482,13
60.8566,3
60.8649,10
60.8733,4
60.8816,7
60.89,11
60.8983,11
60.9067,9
60.9151,15
60.9234,5
60.9318,11
60.9401,7
60.9485,10
60.9568,5
60.9652,7
60.9735,7
60.9819,7
60.9903,9
60.9986,8
61.007,10
61.0153,11
61.0237,7
61.032,11
61.0404,9
61.0487,11
61.0571,8
61.0655,13
61.0738,8
61.0822,9
61.0905,18
61.0989,17
61.1072,7
61.1156,15
61.1239,15
61.1323,15
61.1407,7
61.149,11
61.1574,11
61.1657,10
61.1741,15
61.1824,10
61.1908,13
61.1992,8
61.2075,11
61.2159,8
61.2242,15
61.2326,8
61.2409,8
61.2493,10
61.2576,7
61.266,9
61.2744,9
61.2827,3
61.2911,10
61.2994,8
61.3078,3
61.3161,16
61.3245,5
