Angle,Intensity
39.322,58
39.3262,54
39.3304,43
39.3345,68
39.3387,65
39.3429,63
39.3471,74
39.3513,51
39.3554,63
39.3596,65
39.3638,67
39.368,44
39.3721,75
39.3763,67
39.3805,73
39.3847,64
39.3889,61
39.393,56
39.3972,58
39.4014,61
39.4056,70
39.4097,60
39.4139,64
39.4181,61
39.4223,46
39.4265,58
39.4306,74
39.4348,81
39.439,61
39.4432,53
39.4473,65
39.4515,56
39.4557,80
39.4599,56
39.4641,54
39.4682,72
39.4724,77
39.4766,66
39.4808,61
39.4849,78
39.4891,72
39.4933,65
39.4975,80
39.5017,64
39.5058,67
39.51,67
39.5142,78
39.5184,72
39.5225,64
39.5267,69
39.5309,73
39.5351,73
39.5393,75
39.5434,60
39.5476,66
39.5518,64
39.556,84
39.5601,66
39.5643,73
39.5685,68
39.5727,68
39.5769,86
39.581,97
39.5852,90
39.5894,85
39.5936,72
39.5977,70
39.6019,89
39.6061,58
39.6103,88
39.6145,77
39.6186,86
39.6228,82
39.627,80
39.6312,93
39.6353,73
39.6395,66
39.6437,97
39.6479,77
39.6521,76
39.6562,96
39.6604,81
39.6646,85
39.6688,78
39.6729,94
39.6771,74
39.6813,91
39.6855,111
39.6897,77
39.6938,100
39.698,111
39.7022,91
39.7064,90
39.7105,88
39.7147,101
39.7189,115
39.7231,84
39.7273,115
39.7314,97
39.7356,97
39.7398,104
39.744,110
39.7481,126
39.7523,118
39.7565,105
39.7607,104
39.7649,102
39.769,118
39.7732,92
39.7774,112
39.7816,146
39.7857,124
39.7899,120
39.7941,115
39.7983,124
39.8025,124
39.8066,106
39.8108,97
39.815,126
39.8192,121
39.8233,124
39.8275,111
39.8317,124
39.8359,141
39.8401,128
39.8442,140
39.8484,130
39.8526,134
39.8568,118
39.8609,141
39.8651,137
39.8693,133
39.8735,150
39.8777,127
39.8818,124
39.886,105
39.8902,134
39.8944,108
39.8985,123
39.9027,130
39.9069,130
39.9111,152
39.9153,123
39.9194,122
39.9236,148
39.9278,143
39.932,117
39.9361,128
39.9403,105
39.9445,121
39.9487,124
39.9529,138
39.957,149
39.9612,139
39.9654,128
39.9696,125
39.9737,148
39.9779,158
39.9821,118
39.9863,146
39.9905,123
39.9946,136
39.9988,123
40.003,126
40.0072,143
40.0114,128
40.0155,130
40.0197,146
40.0239,113
40.0281,128
40.0322,130
40.0364,122
40.0406,106
40.0448,114
40.049,134
40.0531,115
40.0573,116
40.0615,110
40.0657,118
40.0698,144
40.074,118
40.0782,110
40.0824,127
40.0866,116
40.0907,123
40.0949,134
40.0991,122
40.1033,100
40.1074,127
40.1116,105
40.1158,106
40.12,93
40.1242,116
40.1283,92
40.1325,94
40.1367,97
40.1409,120
40.145,102
40.1492,115
40.1534,97
40.1576,113
40.1618,108
40.1659,98
40.1701,91
40.1743,82
40.1785,91
40.1826,89
40.1868,98
40.191,79
40.1952,84
40.1994,94
40.2035,81
40.2077,85
40.2119,75
40.2161,80
40.2202,79
40.2244,80
40.2286,85
40.2328,64
40.237,85
40.2411,86
40.2453,74
40.2495,78
40.2537,76
40.2578,81
40.262,89
40.2662,96
40.2704,66
40.2746,67
40.2787,85
40.2829,65
40.2871,54
40.2913,89
40.2954,70
40.2996,92
40.3038,73
40.308,77
40.3122,69
40.3163,69
40.3205,64
40.3247,68
40.3289,62
40.333,62
40.3372,81
40.3414,70
40.3456,60
40.3498,65
40.3539,72
40.3581,68
40.3623,63
40.3665,65
40.3706,64
40.3748,72
40.379,64
40.3832,69
40.3874,61
40.3915,58
40.3957,76
40.3999,61
40.4041,74
40.4082,60
40.4124,56
40.4166,50
40.4208,57
40.425,54
40.4291,61
40.4333,62
40.4375,65
40.4417,46
40.4458,48
40.45,58
40.4542,72
40.4584,64
40.4626,42
40.4667,53
40.4709,68
40.4751,63
40.4793,64
40.4834,55
40.4876,53
40.4918,66
40.496,72
40.5002,54
40.5043,69
40.5085,50
40.5127,55
40.5169,65
40.521,48
40.5252,68
40.5294,48
40.5336,54
40.5378,60
40.5419,61
40.5461,53
40.5503,51
40.5545,48
40.5586,57
40.5628,58
40.567,62
40.5712,65
40.5754,46
40.5795,56
40.5837,68
40.5879,64
40.5921,58
40.5962,61
40.6004,66
40.6046,49
40.6088,52
40.613,48
40.6171,63
40.6213,53
40.6255,62
40.6297,62
40.6338,55
40.638,61
40.6422,57
40.6464,74
40.6506,72
40.6547,54
40.6589,50
40.6631,65
40.6673,49
40.6714,62
40.6756,53
40.6798,49
40.684,43
40.6882,46
40.6923,62
40.6965,68
40.7007,56
40.7049,46
40.709,52
40.7132,66
40.7174,46
40.7216,56
40.7258,69
40.7299,66
40.7341,64
40.7383,62
40.7425,43
40.7466,46
40.7508,36
40.755,56
40.7592,58
40.7634,48
40.7675,55
40.7717,49
40.7759,49
40.7801,54
40.7842,63
40.7884,51
40.7926,54
40.7968,64
40.801,51
40.8051,50
40.8093,60
40.8135,55
40.8177,57
40.8218,53
40.826,58
40.8302,68
40.8344,55
40.8386,63
40.8427,65
40.8469,57
40.8511,45
40.8553,57
40.8594,55
40.8636,53
40.8678,56
40.872,49
40.8762,54
40.8803,63
40.8845,63
40.8887,60
40.8929,41
40.897,57
40.9012,39
40.9054,54
40.9096,57
40.9138,72
40.9179,50
40.9221,56
40.9263,54
40.9305,56
40.9346,51
40.9388,51
40.943,58
40.9472,60
40.9514,68
40.9555,40
40.9597,48
40.9639,45
40.9681,49
40.9722,55
40.9764,48
40.9806,56
40.9848,55
40.989,60
40.9931,44
40.9973,56
41.0015,51
41.0057,52
41.0098,60
41.014,69
41.0182,51
41.0224,52
41.0266,62
41.0307,53
41.0349,66
41.0391,49
41.0433,40
41.0474,53
41.0516,61
41.0558,49
41.06,61
41.0642,58
41.0683,49
41.0725,53
41.0767,50
41.0809,52
41.085,46
41.0892,62
41.0934,46
41.0976,34
41.1018,43
41.1059,46
41.1101,57
41.1143,51
41.1185,50
41.1226,55
41.1268,54
41.131,53
41.1352,51
41.1394,48
41.1435,58
41.1477,42
41.1519,44
41.1561,44
41.1602,52
41.1644,52
41.1686,34
41.1728,55
41.177,52
41.1811,57
41.1853,51
41.1895,53
41.1937,48
41.1979,63
41.202,61
41.2062,52
41.2104,57
41.2146,52
41.2187,44
41.2229,57
41.2271,43
41.2313,57
41.2355,66
41.2396,64
41.2438,49
41.248,62
41.2522,45
41.2563,58
41.2605,45
41.2647,44
41.2689,50
41.2731,60
41.2772,51
41.2814,58
41.2856,37
41.2898,57
41.2939,56
41.2981,48
41.3023,55
41.3065,50
41.3107,55
41.3148,68
41.319,41
41.3232,55
41.3274,48
41.3315,42
41.3357,55
41.3399,50
41.3441,38
41.3483,61
41.3524,33
41.3566,58
41.3608,45
41.365,55
41.3691,65
41.3733,58
41.3775,64
41.3817,51
41.3859,56
41.39,57
41.3942,56
41.3984,46
41.4026,52
41.4067,52
41.4109,41
41.4151,45
41.4193,46
41.4235,60
41.4276,56
41.4318,49
41.436,54
41.4402,55
41.4443,53
41.4485,39
41.4527,57
41.4569,37
41.4611,54
41.4652,52
41.4694,52
41.4736,39
41.4778,46
41.4819,44
41.4861,53
41.4903,54
41.4945,54
41.4987,64
41.5028,45
41.507,53
41.5112,45
41.5154,48
41.5195,56
41.5237,58
41.5279,67
41.5321,50
41.5363,61
41.5404,56
41.5446,53
41.5488,57
41.553,38
41.5571,53
41.5613,46
41.5655,60
41.5697,52
41.5739,58
41.578,58
41.5822,55
41.5864,56
41.5906,54
41.5947,60
41.5989,54
41.6031,52
41.6073,48
41.6115,45
41.6156,49
41.6198,55
41.624,45
41.6282,55
41.6323,49
41.6365,57
41.6407,52
41.6449,42
41.6491,61
41.6532,55
41.6574,60
41.6616,67
41.6658,49
41.6699,56
41.6741,70
41.6783,44
41.6825,56
41.6867,56
41.6908,61
41.695,52
41.6992,40
41.7034,51
41.7075,62
41.7117,50
41.7159,76
41.7201,62
41.7243,36
41.7284,62
41.7326,46
41.7368,57
41.741,55
41.7451,58
41.7493,45
41.7535,52
41.7577,38
41.7619,57
41.766,46
41.7702,52
41.7744,55
41.7786,46
41.7827,52
41.7869,43
41.7911,60
41.7953,42
41.7995,55
41.8036,61
41.8078,46
41.812,48
41.8162,66
41.8203,49
41.8245,53
41.8287,52
41.8329,52
41.8371,50
41.8412,54
41.8454,32
41.8496,53
41.8538,49
41.8579,57
41.8621,37
41.8663,48
41.8705,48
41.8747,54
41.8788,54
41.883,53
41.8872,44
41.8914,53
41.8955,53
41.8997,41
41.9039,56
41.9081,51
41.9123,55
41.9164,55
41.9206,42
41.9248,48
41.929,34
41.9331,52
41.9373,46
41.9415,48
41.9457,54
41.9499,48
41.954,50
41.9582,54
41.9624,48
41.9666,52
41.9707,55
41.9749,52
41.9791,57
41.9833,61
41.9875,58
41.9916,46
41.9958,58
42,49
42.0042,42
42.0083,43
42.0125,49
42.0167,52
42.0209,51
42.0251,55
42.0292,57
42.0334,45
42.0376,52
42.0418,54
42.0459,44
42.0501,53
42.0543,63
42.0585,45
42.0627,67
42.0668,52
42.071,54
42.0752,48
42.0794,37
42.0835,61
42.0877,38
42.0919,54
42.0961,56
42.1003,54
42.1044,51
42.1086,60
42.1128,42
42.117,44
42.1211,53
42.1253,61
42.1295,46
42.1337,55
42.1379,43
42.142,41
42.1462,56
42.1504,43
42.1546,41
42.1587,61
42.1629,55
42.1671,61
42.1713,39
42.1755,48
42.1796,46
42.1838,30
42.188,60
42.1922,68
42.1963,49
42.2005,48
42.2047,58
42.2089,57
42.2131,53
42.2172,41
42.2214,53
42.2256,51
42.2298,56
42.2339,55
42.2381,55
42.2423,44
42.2465,51
42.2507,62
42.2548,42
42.259,56
42.2632,49
42.2674,46
42.2715,66
42.2757,50
42.2799,50
42.2841,53
42.2883,63
42.2924,48
42.2966,45
42.3008,48
42.305,50
42.3091,49
42.3133,43
42.3175,46
42.3217,43
42.3259,52
42.33,51
42.3342,40
42.3384,53
42.3426,38
42.3468,54
42.3509,46
42.3551,43
42.3593,56
42.3635,45
42.3676,41
42.3718,38
42.376,45
42.3802,43
42.3844,40
42.3885,40
42.3927,54
42.3969,57
42.4011,55
42.4052,53
42.4094,63
42.4136,50
42.4178,44
42.422,46
42.4261,60
42.4303,55
42.4345,57
42.4387,48
42.4428,49
42.447,43
42.4512,56
42.4554,46
42.4596,46
42.4637,39
42.4679,37
42.4721,54
42.4763,43
42.4804,51
42.4846,64
42.4888,52
42.493,43
42.4972,52
42.5013,51
42.5055,49
42.5097,41
42.5139,44
42.518,50
42.5222,62
42.5264,58
42.5306,62
42.5348,58
42.5389,52
42.5431,57
42.5473,64
42.5515,52
42.5556,51
42.5598,54
42.564,32
42.5682,64
42.5724,55
42.5765,33
42.5807,46
42.5849,54
42.5891,56
42.5932,61
42.5974,57
42.6016,44
42.6058,58
42.61,42
42.6141,43
42.6183,53
42.6225,39
42.6267,55
42.6308,48
42.635,55
42.6392,60
42.6434,61
42.6476,64
42.6517,49
42.6559,54
42.6601,43
42.6643,57
42.6684,61
42.6726,53
42.6768,53
42.681,62
42.6852,48
42.6893,45
42.6935,44
42.6977,44
42.7019,54
42.706,55
42.7102,56
42.7144,62
42.7186,52
42.7228,66
42.7269,41
42.7311,49
42.7353,53
42.7395,52
42.7436,52
42.7478,51
42.752,49
42.7562,55
42.7604,53
42.7645,53
42.7687,53
42.7729,42
42.7771,63
42.7812,51
42.7854,58
42.7896,50
42.7938,49
42.798,49
42.8021,62
42.8063,57
42.8105,49
42.8147,39
42.8188,58
42.823,45
42.8272,44
42.8314,49
42.8356,56
42.8397,54
42.8439,45
42.8481,60
42.8523,56
42.8564,44
42.8606,63
42.8648,43
42.869,51
42.8732,55
42.8773,38
42.8815,52
42.8857,54
42.8899,46
42.894,52
42.8982,52
42.9024,36
42.9066,63
42.9108,53
42.9149,49
42.9191,45
42.9233,45
42.9275,55
42.9316,40
42.9358,57
42.94,48
42.9442,63
42.9484,45
42.9525,60
42.9567,48
42.9609,53
42.9651,44
42.9692,50
42.9734,49
42.9776,44
42.9818,55
42.986,50
42.9901,46
42.9943,57
42.9985,61
43.0027,44
43.0068,52
43.011,58
43.0152,42
43.0194,55
43.0236,52
43.0277,45
43.0319,50
43.0361,36
43.0403,65
43.0444,51
43.0486,55
43.0528,43
43.057,41
43.0612,63
43.0653,54
43.0695,40
43.0737,50
43.0779,46
43.082,43
43.0862,49
43.0904,42
43.0946,52
43.0988,53
43.1029,57
43.1071,62
43.1113,38
43.1155,53
43.1196,49
43.1238,55
43.128,49
43.1322,44
43.1364,46
43.1405,44
43.1447,52
43.1489,46
43.1531,67
43.1572,52
43.1614,56
43.1656,56
43.1698,49
43.174,41
43.1781,52
43.1823,51
43.1865,53
43.1907,55
43.1948,50
43.199,42
43.2032,64
43.2074,40
43.2116,53
43.2157,56
43.2199,50
43.2241,50
43.2283,53
43.2324,58
43.2366,64
43.2408,36
43.245,61
43.2492,57
43.2533,52
43.2575,46
43.2617,54
43.2659,46
43.27,52
43.2742,44
43.2784,40
43.2826,51
43.2868,51
43.2909,46
43.2951,54
43.2993,56
43.3035,45
43.3076,48
43.3118,45
43.316,42
43.3202,50
43.3244,53
43.3285,52
43.3327,44
43.3369,44
43.3411,49
43.3452,41
43.3494,63
43.3536,43
43.3578,44
43.362,58
43.3661,62
43.3703,38
43.3745,44
43.3787,49
43.3828,50
43.387,58
43.3912,51
43.3954,45
43.3996,41
43.4037,45
43.4079,65
43.4121,65
43.4163,33
43.4204,57
43.4246,57
43.4288,33
43.433,55
43.4372,60
43.4413,53
43.4455,51
43.4497,53
43.4539,54
43.458,44
43.4622,39
43.4664,48
43.4706,53
43.4748,64
43.4789,45
43.4831,62
43.4873,52
43.4915,54
43.4956,56
43.4998,48
43.504,49
43.5082,53
43.5124,43
43.5165,55
43.5207,53
43.5249,38
43.5291,51
43.5333,43
43.5374,57
43.5416,53
43.5458,52
43.55,52
43.5541,49
43.5583,50
43.5625,55
43.5667,52
43.5709,51
43.575,38
43.5792,55
43.5834,41
43.5876,40
43.5917,53
43.5959,55
43.6001,50
43.6043,50
43.6085,61
43.6126,60
43.6168,49
43.621,57
43.6252,57
43.6293,44
43.6335,45
43.6377,54
43.6419,52
43.6461,61
43.6502,52
43.6544,54
43.6586,40
43.6628,49
43.6669,43
43.6711,52
43.6753,41
43.6795,48
43.6837,50
43.6878,37
43.692,41
43.6962,48
43.7004,54
43.7045,48
43.7087,52
43.7129,54
43.7171,36
43.7213,61
43.7254,41
43.7296,60
43.7338,55
43.738,63
43.7421,51
43.7463,51
43.7505,42
43.7547,57
43.7589,46
43.763,45
43.7672,43
43.7714,65
43.7756,33
43.7797,55
43.7839,40
43.7881,43
43.7923,60
43.7965,57
43.8006,58
43.8048,51
43.809,55
43.8132,48
43.8173,61
43.8215,52
43.8257,40
43.8299,61
43.8341,58
43.8382,57
43.8424,43
43.8466,53
43.8508,54
43.8549,45
43.8591,48
43.8633,48
43.8675,43
43.8717,51
43.8758,55
43.88,56
43.8842,55
43.8884,46
43.8925,50
43.8967,48
43.9009,51
43.9051,42
43.9093,46
43.9134,69
43.9176,56
43.9218,49
43.926,43
43.9301,43
43.9343,66
43.9385,49
43.9427,46
43.9469,51
43.951,46
43.9552,51
43.9594,49
43.9636,36
43.9677,54
43.9719,44
43.9761,60
43.9803,34
43.9845,37
43.9886,40
43.9928,44
43.997,29
44.0012,50
44.0053,43
44.0095,49
44.0137,52
44.0179,45
44.0221,39
44.0262,46
44.0304,40
44.0346,54
44.0388,54
44.0429,56
44.0471,48
44.0513,54
44.0555,50
44.0597,49
44.0638,49
44.068,51
44.0722,49
44.0764,43
44.0805,48
44.0847,56
44.0889,38
44.0931,52
44.0973,60
44.1014,48
44.1056,46
44.1098,46
44.114,49
44.1181,54
44.1223,63
44.1265,51
44.1307,39
44.1349,49
44.139,51
44.1432,40
44.1474,51
44.1516,39
44.1557,56
44.1599,49
44.1641,51
44.1683,42
44.1725,57
44.1766,51
44.1808,44
44.185,39
44.1892,44
44.1933,51
44.1975,50
44.2017,42
44.2059,49
44.2101,62
44.2142,46
44.2184,55
44.2226,65
44.2268,55
44.2309,57
44.2351,58
44.2393,54
44.2435,43
44.2477,46
44.2518,54
44.256,54
44.2602,60
44.2644,61
44.2685,53
44.2727,49
44.2769,45
44.2811,40
44.2853,42
44.2894,42
44.2936,53
44.2978,46
44.302,46
44.3061,50
44.3103,60
44.3145,60
44.3187,48
44.3229,40
44.327,33
44.3312,54
44.3354,41
44.3396,50
44.3437,52
44.3479,42
44.3521,41
44.3563,41
44.3605,41
44.3646,61
44.3688,52
44.373,40
44.3772,61
44.3813,51
44.3855,51
44.3897,53
44.3939,45
44.3981,51
44.4022,55
44.4064,45
44.4106,41
44.4148,46
44.4189,63
44.4231,38
44.4273,58
44.4315,51
44.4357,30
44.4398,54
44.444,51
44.4482,54
44.4524,53
44.4565,52
44.4607,62
44.4649,52
44.4691,64
44.4733,62
44.4774,55
44.4816,40
44.4858,36
44.49,44
44.4941,39
44.4983,42
44.5025,57
44.5067,42
44.5109,51
44.515,41
44.5192,52
44.5234,46
44.5276,44
44.5317,53
44.5359,65
44.5401,40
44.5443,38
44.5485,40
44.5526,51
44.5568,63
44.561,44
44.5652,49
44.5693,48
44.5735,45
44.5777,48
44.5819,58
44.5861,54
44.5902,53
44.5944,42
44.5986,60
44.6028,58
44.6069,49
44.6111,46
44.6153,56
44.6195,39
44.6237,51
44.6278,61
44.632,42
44.6362,58
44.6404,61
44.6445,42
44.6487,40
44.6529,44
44.6571,43
44.6613,56
44.6654,44
44.6696,43
44.6738,44
44.678,53
44.6821,46
44.6863,52
44.6905,50
44.6947,50
44.6989,39
44.703,37
44.7072,56
44.7114,49
44.7156,50
44.7198,60
44.7239,46
44.7281,37
44.7323,55
44.7365,44
44.7406,50
44.7448,57
44.749,46
44.7532,49
44.7574,41
44.7615,70
44.7657,42
44.7699,41
44.7741,56
44.7782,52
44.7824,63
44.7866,46
44.7908,54
44.795,46
44.7991,55
44.8033,45
44.8075,51
44.8117,55
44.8158,50
44.82,38
44.8242,58
44.8284,51
44.8326,55
44.8367,50
44.8409,56
44.8451,38
44.8493,56
44.8534,41
44.8576,51
44.8618,54
44.866,41
44.8702,44
44.8743,41
44.8785,52
44.8827,49
44.8869,41
44.891,41
44.8952,48
44.8994,61
44.9036,56
44.9078,53
44.9119,42
44.9161,45
44.9203,50
44.9245,42
44.9286,53
44.9328,40
44.937,43
44.9412,45
44.9454,44
44.9495,41
44.9537,57
44.9579,51
44.9621,58
44.9662,44
44.9704,46
44.9746,52
44.9788,57
44.983,51
44.9871,55
44.9913,51
44.9955,52
44.9997,46
45.0038,64
45.008,48
45.0122,55
45.0164,54
45.0206,48
45.0247,51
45.0289,62
45.0331,39
45.0373,53
45.0414,50
45.0456,62
45.0498,54
45.054,52
45.0582,63
45.0623,51
45.0665,41
45.0707,55
45.0749,42
45.079,52
45.0832,49
45.0874,34
45.0916,46
45.0958,54
45.0999,55
45.1041,65
45.1083,43
45.1125,41
45.1166,37
45.1208,52
45.125,55
45.1292,49
45.1334,45
45.1375,43
45.1417,51
45.1459,53
45.1501,50
45.1542,55
45.1584,51
45.1626,62
45.1668,36
45.171,40
45.1751,51
45.1793,48
45.1835,46
45.1877,45
45.1918,44
45.196,46
45.2002,48
45.2044,60
45.2086,44
45.2127,41
45.2169,40
45.2211,48
45.2253,60
45.2294,41
45.2336,52
45.2378,49
45.242,56
45.2462,54
45.2503,50
45.2545,55
45.2587,51
45.2629,53
45.267,57
45.2712,52
45.2754,40
45.2796,55
45.2838,54
45.2879,56
45.2921,56
45.2963,50
45.3005,42
45.3046,72
45.3088,61
45.313,51
45.3172,48
45.3214,50
45.3255,51
45.3297,45
45.3339,48
45.3381,46
45.3422,67
45.3464,48
45.3506,48
45.3548,49
45.359,55
45.3631,42
45.3673,52
45.3715,41
45.3757,40
45.3798,63
45.384,56
45.3882,50
45.3924,48
45.3966,66
45.4007,40
45.4049,46
45.4091,52
45.4133,55
45.4174,66
45.4216,63
45.4258,51
45.43,56
45.4342,32
45.4383,49
45.4425,56
45.4467,42
45.4509,56
45.455,52
45.4592,45
45.4634,50
45.4676,46
45.4718,45
45.4759,46
45.4801,62
45.4843,39
45.4885,57
45.4926,48
45.4968,45
45.501,55
45.5052,43
45.5094,46
45.5135,44
45.5177,52
45.5219,41
45.5261,55
45.5302,58
45.5344,42
45.5386,53
45.5428,42
45.547,46
45.5511,44
45.5553,46
45.5595,57
45.5637,52
45.5678,39
45.572,52
45.5762,56
45.5804,44
45.5846,48
45.5887,40
45.5929,51
45.5971,61
45.6013,55
45.6054,50
45.6096,51
45.6138,46
45.618,40
45.6222,45
45.6263,46
45.6305,50
45.6347,48
45.6389,54
45.643,43
45.6472,43
45.6514,61
45.6556,45
45.6598,43
45.6639,53
45.6681,63
45.6723,40
45.6765,45
45.6806,54
45.6848,39
45.689,52
45.6932,58
45.6974,44
45.7015,49
45.7057,45
45.7099,60
45.7141,56
45.7182,43
45.7224,34
45.7266,58
45.7308,53
45.735,49
45.7391,55
45.7433,49
45.7475,51
45.7517,63
45.7558,54
45.76,50
45.7642,50
45.7684,42
45.7726,55
45.7767,55
45.7809,48
45.7851,49
45.7893,58
45.7934,56
45.7976,42
45.8018,58
45.806,58
45.8102,65
45.8143,48
45.8185,55
45.8227,49
45.8269,66
45.831,45
45.8352,46
45.8394,51
45.8436,49
45.8478,42
45.8519,49
45.8561,41
45.8603,66
45.8645,63
45.8686,60
45.8728,49
45.877,32
45.8812,54
45.8854,56
45.8895,48
45.8937,62
45.8979,39
45.9021,48
45.9063,42
45.9104,42
45.9146,56
45.9188,46
45.923,60
45.9271,42
45.9313,42
45.9355,49
45.9397,37
45.9439,55
45.948,54
45.9522,42
45.9564,51
45.9606,52
45.9647,46
45.9689,50
45.9731,51
45.9773,73
45.9815,64
45.9856,60
45.9898,51
45.994,50
45.9982,54
46.0023,52
46.0065,57
46.0107,72
46.0149,45
46.0191,50
46.0232,52
46.0274,56
46.0316,45
46.0358,61
46.0399,42
46.0441,52
46.0483,41
46.0525,56
46.0567,46
46.0608,53
46.065,58
46.0692,52
46.0734,45
46.0775,37
46.0817,51
46.0859,48
46.0901,51
46.0943,52
46.0984,37
46.1026,32
46.1068,37
46.111,51
46.1151,48
46.1193,50
46.1235,39
46.1277,41
46.1319,60
46.136,48
46.1402,56
46.1444,57
46.1486,51
46.1527,49
46.1569,49
46.1611,67
46.1653,44
46.1695,50
46.1736,42
46.1778,46
46.182,52
46.1862,43
46.1903,55
46.1945,49
46.1987,53
46.2029,41
46.2071,49
46.2112,62
46.2154,43
46.2196,48
46.2238,53
46.2279,39
46.2321,46
46.2363,53
46.2405,52
46.2447,52
46.2488,54
46.253,63
46.2572,56
46.2614,58
46.2655,60
46.2697,64
46.2739,55
46.2781,44
46.2823,50
46.2864,54
46.2906,51
46.2948,49
46.299,55
46.3031,50
46.3073,52
46.3115,63
46.3157,44
46.3199,62
46.324,52
46.3282,60
46.3324,45
46.3366,42
46.3407,53
46.3449,58
46.3491,55
46.3533,60
46.3575,40
46.3616,51
46.3658,53
46.37,44
46.3742,43
46.3783,48
46.3825,55
46.3867,48
46.3909,62
46.3951,52
46.3992,30
46.4034,52
46.4076,49
46.4118,56
46.4159,54
46.4201,66
46.4243,50
46.4285,52
46.4327,50
46.4368,62
46.441,55
46.4452,46
46.4494,51
46.4535,57
46.4577,49
46.4619,38
46.4661,44
46.4703,53
46.4744,64
46.4786,60
46.4828,45
46.487,45
46.4911,56
46.4953,45
46.4995,45
46.5037,51
46.5079,50
46.512,41
46.5162,44
46.5204,48
46.5246,46
46.5287,42
46.5329,46
46.5371,52
46.5413,45
46.5455,54
46.5496,41
46.5538,57
46.558,49
46.5622,52
46.5663,65
46.5705,52
46.5747,42
46.5789,54
46.5831,65
46.5872,65
46.5914,49
46.5956,42
46.5998,49
46.6039,66
46.6081,34
46.6123,52
46.6165,52
46.6207,60
46.6248,56
46.629,50
46.6332,58
46.6374,36
46.6415,63
46.6457,46
46.6499,50
46.6541,42
46.6583,39
46.6624,42
46.6666,53
46.6708,52
46.675,53
46.6791,48
46.6833,51
46.6875,41
46.6917,50
46.6959,63
46.7,53
46.7042,62
46.7084,44
46.7126,51
46.7167,41
46.7209,43
46.7251,46
46.7293,40
46.7335,52
46.7376,40
46.7418,50
46.746,46
46.7502,53
46.7543,50
46.7585,49
46.7627,50
46.7669,56
46.7711,48
46.7752,40
46.7794,52
46.7836,51
46.7878,45
46.7919,54
46.7961,55
46.8003,40
46.8045,60
46.8087,58
46.8128,56
46.817,54
46.8212,53
46.8254,48
46.8295,45
46.8337,65
46.8379,67
46.8421,55
46.8463,54
46.8504,45
46.8546,56
46.8588,44
46.863,50
46.8671,49
46.8713,43
46.8755,48
46.8797,37
46.8839,53
46.888,50
46.8922,72
46.8964,61
46.9006,55
46.9047,54
46.9089,61
46.9131,56
46.9173,41
46.9215,38
46.9256,58
46.9298,30
46.934,60
46.9382,53
46.9423,42
46.9465,53
46.9507,63
46.9549,51
46.9591,53
46.9632,61
46.9674,48
46.9716,49
46.9758,45
46.9799,54
46.9841,50
46.9883,50
46.9925,50
46.9967,62
47.0008,52
47.005,51
47.0092,52
47.0134,54
47.0175,54
47.0217,45
47.0259,51
47.0301,54
47.0343,50
47.0384,51
47.0426,46
47.0468,51
47.051,68
47.0552,60
47.0593,49
47.0635,52
47.0677,46
47.0719,43
47.076,50
47.0802,53
47.0844,52
47.0886,43
47.0928,66
47.0969,48
47.1011,52
47.1053,41
47.1095,53
47.1136,46
47.1178,36
47.122,48
47.1262,69
47.1304,41
47.1345,39
47.1387,39
47.1429,49
47.1471,39
47.1512,49
47.1554,65
47.1596,60
47.1638,65
47.168,62
47.1721,58
47.1763,54
47.1805,52
47.1847,53
47.1888,42
47.193,52
47.1972,54
47.2014,51
47.2056,57
47.2097,63
47.2139,44
47.2181,54
47.2223,61
47.2264,61
47.2306,45
47.2348,53
47.239,50
47.2432,54
47.2473,48
47.2515,60
47.2557,49
47.2599,51
47.264,45
47.2682,46
47.2724,46
47.2766,46
47.2808,46
47.2849,63
47.2891,49
47.2933,42
47.2975,46
47.3016,42
47.3058,58
47.31,49
47.3142,55
47.3184,45
47.3225,45
47.3267,49
47.3309,39
47.3351,49
47.3392,62
47.3434,43
47.3476,44
47.3518,43
47.356,46
47.3601,56
47.3643,41
47.3685,38
47.3727,58
47.3768,52
47.381,52
47.3852,48
47.3894,53
47.3936,34
47.3977,58
47.4019,49
47.4061,56
47.4103,43
47.4144,53
47.4186,61
47.4228,58
47.427,65
47.4312,54
47.4353,45
47.4395,48
47.4437,62
47.4479,58
47.452,64
47.4562,68
47.4604,52
47.4646,55
47.4688,58
47.4729,38
47.4771,42
47.4813,43
47.4855,52
47.4896,46
47.4938,42
47.498,46
47.5022,50
47.5064,62
47.5105,55
47.5147,49
47.5189,51
47.5231,51
47.5272,40
47.5314,54
47.5356,54
47.5398,51
47.544,60
47.5481,52
47.5523,41
47.5565,46
47.5607,51
47.5648,52
47.569,40
47.5732,42
47.5774,39
47.5816,46
47.5857,63
47.5899,50
47.5941,49
47.5983,55
47.6024,48
47.6066,46
47.6108,46
47.615,48
47.6192,46
47.6233,57
47.6275,44
47.6317,44
47.6359,61
47.64,65
47.6442,49
47.6484,53
47.6526,40
47.6568,41
47.6609,49
47.6651,58
47.6693,49
47.6735,36
47.6776,48
47.6818,43
47.686,65
47.6902,42
47.6944,56
47.6985,44
47.7027,53
47.7069,62
47.7111,50
47.7152,53
47.7194,44
47.7236,57
47.7278,54
47.732,40
47.7361,42
47.7403,43
47.7445,75
47.7487,37
47.7528,32
47.757,49
47.7612,50
47.7654,42
47.7696,54
47.7737,36
47.7779,45
47.7821,38
47.7863,43
47.7904,37
